b'-BEGIN HEADER-\r
NASA/POWER Source Native Resolution Hourly Data \r
Dates (month/day/year): 01/01/2023 through 12/31/2023 in LST\r
Location: Latitude  47.99   Longitude 139.53 \r
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 287.71 meters\r
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 \r
Parameter(s): \r
ALLSKY_SRF_ALB         CERES SYN1deg All Sky Surface Albedo (dimensionless) \r
ALLSKY_SFC_SW_DIFF     CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (Wh/m^2) \r
ALLSKY_SFC_SW_DNI      CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (Wh/m^2) \r
ALLSKY_SFC_SW_DWN      CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) \r
T2M                    MERRA-2 Temperature at 2 Meters (C) \r
WS10M                  MERRA-2 Wind Speed at 10 Meters (m/s) \r
-END HEADER-\r
YEAR,MO,DY,HR,ALLSKY_SRF_ALB,ALLSKY_SFC_SW_DIFF,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DWN,T2M,WS10M
2023,1,14,8,0.13,54.47,132.22,63.7,-16.97,3.22
2023,1,14,9,0.13,125.19,194.05,158.0,-14.95,3.0
2023,1,14,10,0.15,107.66,470.96,237.62,-13.6,2.9
2023,1,14,11,0.14,158.3,382.61,282.95,-13.27,2.94
2023,1,14,12,0.14,161.84,370.27,285.3,-13.31,2.9
2023,1,14,13,0.13,111.88,531.95,245.38,-13.61,2.88
2023,1,14,14,0.11,79.78,298.08,148.15,-14.12,2.85
2023,1,14,15,0.14,45.56,168.4,60.28,-15.05,2.92
2023,1,14,16,-999.0,0.0,0.0,0.0,-16.44,3.33
2023,1,14,17,-999.0,0.0,0.0,0.0,-17.7,3.86
2023,1,14,18,-999.0,0.0,0.0,0.0,-18.92,4.12
2023,1,14,19,-999.0,0.0,0.0,0.0,-20.25,4.29
2023,1,14,20,-999.0,0.0,0.0,0.0,-21.35,4.34
2023,1,14,21,-999.0,0.0,0.0,0.0,-22.21,4.32
2023,1,14,22,-999.0,0.0,0.0,0.0,-22.93,4.33
2023,1,14,23,-999.0,0.0,0.0,0.0,-23.31,4.28
2023,1,15,0,-999.0,0.0,0.0,0.0,-23.62,4.23
2023,1,15,1,-999.0,0.0,0.0,0.0,-23.89,4.21
2023,1,15,2,-999.0,0.0,0.0,0.0,-24.19,4.2
2023,1,15,3,-999.0,0.0,0.0,0.0,-24.39,4.12
2023,1,15,4,-999.0,0.0,0.0,0.0,-24.76,3.95
2023,1,15,5,-999.0,0.0,0.0,0.0,-25.08,3.79
2023,1,15,6,-999.0,0.0,0.0,0.0,-25.19,3.53
2023,1,15,7,0.14,6.81,19.3,4.9,-25.27,3.3
2023,1,15,8,0.15,50.25,315.91,88.72,-24.06,2.97
2023,1,15,9,0.11,109.76,473.95,216.55,-21.77,2.4
2023,1,15,10,0.14,97.47,666.62,313.25,-19.84,1.85
2023,1,15,11,0.13,87.65,856.05,383.5,-18.09,1.58
2023,1,15,12,0.14,119.85,706.19,363.65,-17.01,1.51
2023,1,15,13,0.14,69.84,774.89,293.2,-16.6,1.53
2023,1,15,14,0.13,99.18,531.09,204.45,-16.62,1.44
2023,1,15,15,0.14,36.61,376.92,79.15,-17.71,1.48
2023,1,15,16,-999.0,0.0,0.0,0.0,-19.4,1.99
2023,1,15,17,-999.0,0.0,0.0,0.0,-20.44,2.26
2023,1,15,18,-999.0,0.0,0.0,0.0,-21.15,2.52
2023,1,15,19,-999.0,0.0,0.0,0.0,-21.63,2.77
2023,1,15,20,-999.0,0.0,0.0,0.0,-22.19,2.85
2023,1,15,21,-999.0,0.0,0.0,0.0,-22.61,3.11
2023,1,15,22,-999.0,0.0,0.0,0.0,-22.99,3.41
2023,1,15,23,-999.0,0.0,0.0,0.0,-23.29,3.71
2023,1,16,0,-999.0,0.0,0.0,0.0,-23.68,3.93
2023,1,16,1,-999.0,0.0,0.0,0.0,-23.88,4.07
2023,1,16,2,-999.0,0.0,0.0,0.0,-24.06,4.19
2023,1,16,3,-999.0,0.0,0.0,0.0,-24.33,4.11
2023,1,16,4,-999.0,0.0,0.0,0.0,-24.73,3.95
2023,1,16,5,-999.0,0.0,0.0,0.0,-25.12,3.9
2023,1,16,6,-999.0,0.0,0.0,0.0,-25.33,3.91
2023,1,16,7,0.15,7.23,19.21,5.5,-25.38,3.88
2023,1,16,8,0.14,48.3,315.67,96.03,-24.12,3.72
2023,1,16,9,0.13,64.6,708.48,221.77,-21.82,3.66
2023,1,16,10,0.14,100.28,710.86,325.8,-20.08,3.68
2023,1,16,11,0.13,79.05,871.92,375.27,-18.72,3.67
2023,1,16,12,0.14,81.03,865.99,365.8,-17.85,3.61
2023,1,16,13,0.14,90.1,741.51,319.08,-17.52,3.7
2023,1,16,14,0.12,97.72,537.54,205.88,-17.68,3.8
2023,1,16,15,0.14,41.72,338.19,83.6,-18.37,3.81
2023,1,16,16,-999.0,0.0,0.0,0.0,-19.39,3.88
2023,1,16,17,-999.0,0.0,0.0,0.0,-20.19,3.8
2023,1,16,18,-999.0,0.0,0.0,0.0,-21.23,3.84
2023,1,16,19,-999.0,0.0,0.0,0.0,-22.19,3.98
2023,1,16,20,-999.0,0.0,0.0,0.0,-23.17,4.1
2023,1,16,21,-999.0,0.0,0.0,0.0,-23.9,4.17
2023,1,16,22,-999.0,0.0,0.0,0.0,-24.52,4.13
2023,1,16,23,-999.0,0.0,0.0,0.0,-25.07,4.11
2023,1,17,0,-999.0,0.0,0.0,0.0,-25.27,4.1
2023,1,17,1,-999.0,0.0,0.0,0.0,-25.23,4.05
2023,1,17,2,-999.0,0.0,0.0,0.0,-25.27,3.89
2023,1,17,3,-999.0,0.0,0.0,0.0,-25.46,3.76
2023,1,17,4,-999.0,0.0,0.0,0.0,-25.65,3.66
2023,1,17,5,-999.0,0.0,0.0,0.0,-25.64,3.47
2023,1,17,6,-999.0,0.0,0.0,0.0,-25.39,3.16
2023,1,17,7,0.13,8.25,35.92,6.07,-25.08,2.93
2023,1,17,8,0.11,52.5,302.21,86.7,-23.65,2.73
2023,1,17,9,0.11,108.0,417.9,203.4,-21.11,2.54
2023,1,17,10,0.13,99.66,595.35,281.83,-19.22,2.37
2023,1,17,11,0.14,123.03,728.43,363.9,-17.92,2.44
2023,1,17,12,0.15,76.69,822.33,365.2,-17.32,2.55
2023,1,17,13,0.16,88.01,754.96,311.38,-17.2,2.55
2023,1,17,14,0.14,89.86,531.26,201.57,-17.39,2.47
2023,1,17,15,0.15,35.93,354.57,84.43,-18.11,2.4
2023,1,17,16,-999.0,0.0,0.0,0.0,-19.22,2.38
2023,1,17,17,-999.0,0.0,0.0,0.0,-20.57,2.54
2023,1,17,18,-999.0,0.0,0.0,0.0,-21.61,2.73
2023,1,17,19,-999.0,0.0,0.0,0.0,-22.02,2.69
2023,1,17,20,-999.0,0.0,0.0,0.0,-22.2,2.69
2023,1,17,21,-999.0,0.0,0.0,0.0,-22.43,2.68
2023,1,17,22,-999.0,0.0,0.0,0.0,-22.6,2.73
2023,1,17,23,-999.0,0.0,0.0,0.0,-22.48,2.73
2023,1,18,0,-999.0,0.0,0.0,0.0,-22.23,2.65
2023,1,18,1,-999.0,0.0,0.0,0.0,-21.95,2.53
2023,1,18,2,-999.0,0.0,0.0,0.0,-21.66,2.51
2023,1,18,3,-999.0,0.0,0.0,0.0,-21.45,2.6
2023,1,18,4,-999.0,0.0,0.0,0.0,-21.49,2.88
2023,1,18,5,-999.0,0.0,0.0,0.0,-21.82,3.15
2023,1,18,6,-999.0,0.0,0.0,0.0,-21.85,3.65
2023,1,18,7,0.14,7.13,31.43,5.6,-21.74,4.12
2023,1,18,8,0.12,46.43,330.05,83.75,-20.31,4.44
2023,1,18,9,0.15,59.55,785.15,236.35,-18.96,4.43
2023,1,18,10,0.15,89.13,764.29,335.1,-17.85,4.69
2023,1,18,11,0.15,111.03,732.5,384.5,-16.97,4.59
2023,1,18,12,0.12,87.05,829.54,380.1,-16.52,4.4
2023,1,18,13,0.15,88.27,773.13,324.8,-16.5,4.19
2023,1,18,14,0.13,97.06,532.19,211.02,-16.83,3.83
2023,1,18,15,0.16,40.0,387.59,92.43,-17.87,3.28
2023,1,18,16,-999.0,0.0,0.0,0.0,-20.29,3.05
2023,1,18,17,-999.0,0.0,0.0,0.0,-21.99,3.1
2023,1,18,18,-999.0,0.0,0.0,0.0,-22.74,3.04
2023,1,18,19,-999.0,0.0,0.0,0.0,-23.0,2.87
2023,1,18,20,-999.0,0.0,0.0,0.0,-22.95,2.72
2023,1,18,21,-999.0,0.0,0.0,0.0,-22.72,2.62
2023,1,18,22,-999.0,0.0,0.0,0.0,-22.37,2.44
2023,1,18,23,-999.0,0.0,0.0,0.0,-21.96,2.17
2023,1,19,0,-999.0,0.0,0.0,0.0,-21.98,2.03
2023,1,19,1,-999.0,0.0,0.0,0.0,-22.36,2.08
2023,1,19,2,-999.0,0.0,0.0,0.0,-22.7,2.15
2023,1,19,3,-999.0,0.0,0.0,0.0,-22.77,2.17
2023,1,19,4,-999.0,0.0,0.0,0.0,-22.63,2.05
2023,1,19,5,-999.0,0.0,0.0,0.0,-22.38,1.84
2023,1,19,6,-999.0,0.0,0.0,0.0,-21.82,1.47
2023,1,19,7,0.15,8.96,28.47,6.53,-21.04,1.0
2023,1,19,8,0.11,65.77,186.23,82.3,-19.9,0.67
2023,1,19,9,0.15,148.17,16.1,147.5,-18.26,0.96
2023,1,19,10,0.17,189.77,218.38,213.68,-16.57,1.31
2023,1,19,11,0.08,153.1,264.73,242.43,-15.63,1.73
2023,1,19,12,0.16,230.6,25.21,244.8,-15.13,1.83
2023,1,19,13,0.18,162.79,0.56,166.27,-14.95,1.78
2023,1,19,14,0.16,94.73,0.0,92.9,-14.94,1.8
2023,1,19,15,0.18,50.93,15.98,53.5,-15.24,1.82
2023,1,19,16,-999.0,0.0,0.0,0.0,-15.82,2.0
2023,1,19,17,-999.0,0.0,0.0,0.0,-15.9,2.08
2023,1,19,18,-999.0,0.0,0.0,0.0,-15.59,2.03
2023,1,19,19,-999.0,0.0,0.0,0.0,-15.28,1.92
2023,1,19,20,-999.0,0.0,0.0,0.0,-14.83,1.77
2023,1,19,21,-999.0,0.0,0.0,0.0,-14.45,1.53
2023,1,19,22,-999.0,0.0,0.0,0.0,-14.47,1.53
2023,1,19,23,-999.0,0.0,0.0,0.0,-14.6,1.82
2023,1,20,0,-999.0,0.0,0.0,0.0,-14.77,2.25
2023,1,20,1,-999.0,0.0,0.0,0.0,-15.09,3.06
2023,1,20,2,-999.0,0.0,0.0,0.0,-15.85,3.51
2023,1,20,3,-999.0,0.0,0.0,0.0,-16.91,3.66
2023,1,20,4,-999.0,0.0,0.0,0.0,-17.81,3.82
2023,1,20,5,-999.0,0.0,0.0,0.0,-18.51,4.05
2023,1,20,6,-999.0,0.0,0.0,0.0,-19.04,4.24
2023,1,20,7,0.16,9.93,11.54,6.95,-19.01,4.33
2023,1,20,8,0.15,57.08,211.5,81.97,-17.98,4.21
2023,1,20,9,0.13,144.78,221.59,160.98,-16.62,3.83
2023,1,20,10,0.07,116.22,390.89,227.18,-15.42,3.67
2023,1,20,11,0.18,218.91,481.91,350.65,-14.49,3.44
2023,1,20,12,0.16,177.65,497.52,349.95,-13.87,3.18
2023,1,20,13,0.11,185.16,364.7,280.8,-13.69,3.1
2023,1,20,14,0.17,141.2,308.81,201.75,-13.91,2.97
2023,1,20,15,0.15,65.47,152.33,79.85,-15.27,2.76
2023,1,20,16,0.14,5.18,0.0,4.28,-17.72,3.28
2023,1,20,17,-999.0,0.0,0.0,0.0,-19.09,3.85
2023,1,20,18,-999.0,0.0,0.0,0.0,-19.63,3.88
2023,1,20,19,-999.0,0.0,0.0,0.0,-20.37,3.73
2023,1,20,20,-999.0,0.0,0.0,0.0,-20.77,3.71
2023,1,20,21,-999.0,0.0,0.0,0.0,-21.06,3.92
2023,1,20,22,-999.0,0.0,0.0,0.0,-21.51,4.03
2023,1,20,23,-999.0,0.0,0.0,0.0,-22.26,4.25
2023,1,21,0,-999.0,0.0,0.0,0.0,-23.13,4.48
2023,1,21,1,-999.0,0.0,0.0,0.0,-24.04,4.39
2023,1,21,2,-999.0,0.0,0.0,0.0,-24.73,4.42
2023,1,21,3,-999.0,0.0,0.0,0.0,-25.18,4.39
2023,1,21,4,-999.0,0.0,0.0,0.0,-25.44,4.34
2023,1,21,5,-999.0,0.0,0.0,0.0,-25.63,4.22
2023,1,21,6,-999.0,0.0,0.0,0.0,-25.92,4.17
2023,1,21,7,0.17,11.09,17.97,7.75,-26.09,4.19
2023,1,21,8,0.17,68.51,234.82,105.5,-25.17,4.08
2023,1,21,9,0.14,111.64,501.27,230.8,-23.46,4.01
2023,1,21,10,0.17,122.66,680.91,345.48,-21.87,4.02
2023,1,21,11,0.13,112.84,752.35,380.02,-20.68,3.8
2023,1,21,12,0.13,125.2,734.44,385.55,-20.07,3.65
2023,1,21,13,0.16,84.03,731.38,321.25,-20.01,3.63
2023,1,21,14,0.15,109.92,483.59,228.68,-20.42,3.74
2023,1,21,15,0.18,50.02,298.44,94.53,-21.35,3.86
2023,1,21,16,0.16,7.17,12.91,4.9,-22.89,3.93
2023,1,21,17,-999.0,0.0,0.0,0.0,-24.02,4.0
2023,1,21,18,-999.0,0.0,0.0,0.0,-24.96,4.12
2023,1,21,19,-999.0,0.0,0.0,0.0,-25.68,4.33
2023,1,21,20,-999.0,0.0,0.0,0.0,-26.3,4.52
2023,1,21,21,-999.0,0.0,0.0,0.0,-26.82,4.62
2023,1,21,22,-999.0,0.0,0.0,0.0,-27.31,4.69
2023,1,21,23,-999.0,0.0,0.0,0.0,-27.65,4.8
2023,1,22,0,-999.0,0.0,0.0,0.0,-27.95,4.91
2023,1,22,1,-999.0,0.0,0.0,0.0,-28.2,5.06
2023,1,22,2,-999.0,0.0,0.0,0.0,-28.33,5.19
2023,1,22,3,-999.0,0.0,0.0,0.0,-28.46,5.26
2023,1,22,4,-999.0,0.0,0.0,0.0,-28.52,5.34
2023,1,22,5,-999.0,0.0,0.0,0.0,-28.43,5.41
2023,1,22,6,-999.0,0.0,0.0,0.0,-28.14,5.41
2023,1,22,7,0.16,12.08,5.91,8.18,-27.67,5.43
2023,1,22,8,0.15,71.83,193.97,103.4,-26.59,5.6
2023,1,22,9,0.11,113.47,500.98,235.77,-24.89,5.85
2023,1,22,10,0.13,120.96,677.85,349.95,-23.29,5.96
2023,1,22,11,0.1,137.02,665.02,387.92,-21.96,5.9
2023,1,22,12,0.12,134.67,648.51,380.02,-21.19,5.92
2023,1,22,13,0.1,127.37,602.03,329.45,-20.92,5.92
2023,1,22,14,0.1,124.04,423.43,224.6,-21.08,5.8
2023,1,22,15,0.13,60.16,231.84,96.9,-21.59,5.62
2023,1,22,16,0.15,8.81,3.39,5.75,-22.22,5.49
2023,1,22,17,-999.0,0.0,0.0,0.0,-22.71,5.52
2023,1,22,18,-999.0,0.0,0.0,0.0,-22.98,5.15
2023,1,22,19,-999.0,0.0,0.0,0.0,-23.0,4.82
2023,1,22,20,-999.0,0.0,0.0,0.0,-23.07,4.42
2023,1,22,21,-999.0,0.0,0.0,0.0,-23.24,4.03
2023,1,22,22,-999.0,0.0,0.0,0.0,-23.7,3.61
2023,1,22,23,-999.0,0.0,0.0,0.0,-24.51,3.35
2023,1,23,0,-999.0,0.0,0.0,0.0,-25.21,3.16
2023,1,23,1,-999.0,0.0,0.0,0.0,-25.92,3.02
2023,1,23,2,-999.0,0.0,0.0,0.0,-26.37,2.94
2023,1,23,3,-999.0,0.0,0.0,0.0,-26.92,3.0
2023,1,23,4,-999.0,0.0,0.0,0.0,-27.38,3.16
2023,1,23,5,-999.0,0.0,0.0,0.0,-27.7,3.31
2023,1,23,6,-999.0,0.0,0.0,0.0,-27.92,3.42
2023,1,23,7,0.14,10.24,28.58,8.8,-27.88,3.44
2023,1,23,8,0.13,79.06,274.95,112.62,-26.3,3.35
2023,1,23,9,0.14,77.75,665.3,246.88,-23.88,2.92
2023,1,23,10,0.11,100.87,753.81,341.65,-21.84,2.83
2023,1,23,11,0.11,91.42,933.54,415.05,-20.29,2.88
2023,1,23,12,0.13,96.84,763.56,389.62,-19.56,2.79
2023,1,23,13,0.12,107.91,705.59,344.23,-19.39,2.76
2023,1,23,14,0.11,120.05,434.33,233.6,-19.61,2.58
2023,1,23,15,0.12,70.19,251.7,96.7,-20.76,2.25
2023,1,23,16,0.13,9.06,8.41,6.25,-23.16,2.52
2023,1,23,17,-999.0,0.0,0.0,0.0,-24.56,2.91
2023,1,23,18,-999.0,0.0,0.0,0.0,-25.15,3.04
2023,1,23,19,-999.0,0.0,0.0,0.0,-25.26,2.91
2023,1,23,20,-999.0,0.0,0.0,0.0,-25.03,2.85
2023,1,23,21,-999.0,0.0,0.0,0.0,-24.83,2.95
2023,1,23,22,-999.0,0.0,0.0,0.0,-24.53,3.2
2023,1,23,23,-999.0,0.0,0.0,0.0,-24.22,3.47
2023,1,24,0,-999.0,0.0,0.0,0.0,-23.96,3.68
2023,1,24,1,-999.0,0.0,0.0,0.0,-24.03,3.96
2023,1,24,2,-999.0,0.0,0.0,0.0,-24.35,4.2
2023,1,24,3,-999.0,0.0,0.0,0.0,-24.77,4.54
2023,1,24,4,-999.0,0.0,0.0,0.0,-25.18,4.84
2023,1,24,5,-999.0,0.0,0.0,0.0,-25.56,5.11
2023,1,24,6,-999.0,0.0,0.0,0.0,-25.73,5.6
2023,1,24,7,0.13,10.91,0.0,8.27,-25.89,6.06
2023,1,24,8,0.11,73.84,31.7,81.12,-25.92,6.52
2023,1,24,9,0.15,73.36,0.0,72.45,-25.6,6.94
2023,1,24,10,0.15,92.56,0.69,97.18,-25.13,7.19
2023,1,24,11,0.15,130.18,0.0,137.38,-24.57,7.44
2023,1,24,12,0.15,93.58,0.0,98.75,-24.24,7.31
2023,1,24,13,0.15,114.96,0.0,120.6,-24.04,7.04
2023,1,24,14,0.15,76.49,0.0,75.72,-23.9,6.91
2023,1,24,15,0.15,26.72,0.0,27.73,-23.93,6.86
2023,1,24,16,0.15,6.6,0.0,5.45,-24.16,6.85
2023,1,24,17,-999.0,0.0,0.0,0.0,-24.55,6.9
2023,1,24,18,-999.0,0.0,0.0,0.0,-25.04,7.07
2023,1,24,19,-999.0,0.0,0.0,0.0,-25.64,7.29
2023,1,24,20,-999.0,0.0,0.0,0.0,-26.25,7.42
2023,1,24,21,-999.0,0.0,0.0,0.0,-26.85,7.61
2023,1,24,22,-999.0,0.0,0.0,0.0,-27.26,7.78
2023,1,24,23,-999.0,0.0,0.0,0.0,-27.57,8.03
2023,1,25,0,-999.0,0.0,0.0,0.0,-28.07,8.31
2023,1,25,1,-999.0,0.0,0.0,0.0,-28.52,8.61
2023,1,25,2,-999.0,0.0,0.0,0.0,-28.81,8.81
2023,1,25,3,-999.0,0.0,0.0,0.0,-29.02,8.86
2023,1,25,4,-999.0,0.0,0.0,0.0,-29.0,8.99
2023,1,25,5,-999.0,0.0,0.0,0.0,-28.81,9.27
2023,1,25,6,-999.0,0.0,0.0,0.0,-28.45,9.48
2023,1,25,7,0.17,11.52,2.1,8.68,-28.04,9.55
2023,1,25,8,0.17,47.96,60.01,53.5,-27.5,9.68
2023,1,25,9,0.16,158.02,121.16,197.9,-26.81,9.75
2023,1,25,10,0.17,206.92,237.06,279.2,-26.1,9.56
2023,1,25,11,0.04,210.2,173.72,272.65,-25.55,9.58
2023,1,25,12,0.17,215.81,206.57,306.62,-25.37,9.77
2023,1,25,13,0.07,151.3,235.31,236.23,-25.34,10.16
2023,1,25,14,0.16,149.94,75.65,173.88,-25.45,10.4
2023,1,25,15,0.15,63.78,74.81,75.62,-25.83,10.66
2023,1,25,16,0.16,10.79,0.96,7.22,-26.03,10.88
2023,1,25,17,-999.0,0.0,0.0,0.0,-26.08,11.25
2023,1,25,18,-999.0,0.0,0.0,0.0,-26.04,11.45
2023,1,25,19,-999.0,0.0,0.0,0.0,-25.34,11.29
2023,1,25,20,-999.0,0.0,0.0,0.0,-24.84,11.27
2023,1,25,21,-999.0,0.0,0.0,0.0,-24.42,11.31
2023,1,25,22,-999.0,0.0,0.0,0.0,-24.04,11.22
2023,1,25,23,-999.0,0.0,0.0,0.0,-23.66,11.0
2023,1,26,0,-999.0,0.0,0.0,0.0,-23.31,10.8
2023,1,26,1,-999.0,0.0,0.0,0.0,-23.24,10.42
2023,1,26,2,-999.0,0.0,0.0,0.0,-23.33,9.8
2023,1,26,3,-999.0,0.0,0.0,0.0,-23.38,8.9
2023,1,26,4,-999.0,0.0,0.0,0.0,-23.21,8.25
2023,1,26,5,-999.0,0.0,0.0,0.0,-22.8,7.76
2023,1,26,6,-999.0,0.0,0.0,0.0,-22.15,7.4
2023,1,26,7,0.16,11.26,0.0,9.93,-21.46,6.82
2023,1,26,8,0.17,78.48,79.75,92.15,-20.69,6.79
2023,1,26,9,0.12,164.97,216.58,220.27,-19.4,6.73
2023,1,26,10,0.14,181.02,388.77,317.33,-17.95,6.43
2023,1,26,11,0.15,244.28,393.71,365.4,-16.45,6.21
2023,1,26,12,0.06,180.06,347.64,322.73,-15.38,6.26
2023,1,26,13,0.15,232.3,183.02,298.35,-15.12,6.45
2023,1,26,14,0.14,194.07,140.58,203.2,-15.7,6.7
2023,1,26,15,0.14,83.52,64.66,89.65,-16.91,6.88
2023,1,26,16,0.15,9.9,0.0,8.73,-18.22,7.03
2023,1,26,17,-999.0,0.0,0.0,0.0,-19.23,7.04
2023,1,26,18,-999.0,0.0,0.0,0.0,-19.76,7.02
2023,1,26,19,-999.0,0.0,0.0,0.0,-20.1,6.92
2023,1,26,20,-999.0,0.0,0.0,0.0,-20.33,7.04
2023,1,26,21,-999.0,0.0,0.0,0.0,-20.52,7.11
2023,1,26,22,-999.0,0.0,0.0,0.0,-20.72,7.15
2023,1,26,23,-999.0,0.0,0.0,0.0,-20.82,7.12
2023,1,27,0,-999.0,0.0,0.0,0.0,-20.93,7.09
2023,1,27,1,-999.0,0.0,0.0,0.0,-21.04,6.94
2023,1,27,2,-999.0,0.0,0.0,0.0,-21.02,6.73
2023,1,27,3,-999.0,0.0,0.0,0.0,-21.02,6.43
2023,1,27,4,-999.0,0.0,0.0,0.0,-20.92,6.19
2023,1,27,5,-999.0,0.0,0.0,0.0,-20.92,5.87
2023,1,27,6,-999.0,0.0,0.0,0.0,-20.73,5.63
2023,1,27,7,0.16,12.76,31.63,11.62,-20.55,5.18
2023,1,27,8,0.2,62.39,368.61,114.65,-19.73,4.8
2023,1,27,9,0.11,100.47,576.27,257.12,-17.93,4.14
2023,1,27,10,0.12,100.01,780.75,372.38,-15.59,3.38
2023,1,27,11,0.16,91.16,859.27,431.67,-13.47,2.86
2023,1,27,12,0.13,103.28,782.56,413.67,-12.26,2.53
2023,1,27,13,0.12,118.87,675.51,356.0,-11.81,2.53
2023,1,27,14,0.11,109.78,547.06,255.98,-12.01,2.71
2023,1,27,15,0.13,70.78,285.7,118.93,-13.21,3.02
2023,1,27,16,0.15,10.89,17.73,9.05,-14.98,3.59
2023,1,27,17,-999.0,0.0,0.0,0.0,-16.25,4.04
2023,1,27,18,-999.0,0.0,0.0,0.0,-17.3,4.54
2023,1,27,19,-999.0,0.0,0.0,0.0,-18.3,4.7
2023,1,27,20,-999.0,0.0,0.0,0.0,-19.27,4.65
2023,1,27,21,-999.0,0.0,0.0,0.0,-20.0,4.61
2023,1,27,22,-999.0,0.0,0.0,0.0,-20.57,4.53
2023,1,27,23,-999.0,0.0,0.0,0.0,-21.13,4.42
2023,1,28,0,-999.0,0.0,0.0,0.0,-21.61,4.39
2023,1,28,1,-999.0,0.0,0.0,0.0,-21.99,4.44
2023,1,28,2,-999.0,0.0,0.0,0.0,-22.31,4.52
2023,1,28,3,-999.0,0.0,0.0,0.0,-22.65,4.6
2023,1,28,4,-999.0,0.0,0.0,0.0,-22.89,4.63
2023,1,28,5,-999.0,0.0,0.0,0.0,-22.92,4.56
2023,1,28,6,-999.0,0.0,0.0,0.0,-22.96,4.54
2023,1,28,7,0.15,15.86,12.35,12.7,-22.84,4.47
2023,1,28,8,0.14,92.07,180.26,120.62,-21.9,4.36
2023,1,28,9,0.13,166.33,210.92,227.18,-20.51,4.26
2023,1,28,10,0.13,208.7,342.23,310.7,-18.81,4.21
2023,1,28,11,0.2,243.27,417.81,392.6,-17.32,4.23
2023,1,28,12,0.12,229.45,265.57,330.45,-16.48,4.27
2023,1,28,13,0.13,241.31,196.91,298.9,-16.13,4.34
2023,1,28,14,0.12,195.27,122.64,215.38,-16.19,4.33
2023,1,28,15,0.12,82.41,147.02,101.22,-16.78,4.24
2023,1,28,16,0.13,13.99,5.23,10.73,-18.11,4.62
2023,1,28,17,-999.0,0.0,0.0,0.0,-19.3,5.09
2023,1,28,18,-999.0,0.0,0.0,0.0,-20.09,5.38
2023,1,28,19,-999.0,0.0,0.0,0.0,-20.58,5.39
2023,1,28,20,-999.0,0.0,0.0,0.0,-20.72,5.59
2023,1,28,21,-999.0,0.0,0.0,0.0,-20.7,5.69
2023,1,28,22,-999.0,0.0,0.0,0.0,-20.82,5.74
2023,1,28,23,-999.0,0.0,0.0,0.0,-21.02,5.77
2023,1,29,0,-999.0,0.0,0.0,0.0,-21.2,5.82
2023,1,29,1,-999.0,0.0,0.0,0.0,-21.29,5.82
2023,1,29,2,-999.0,0.0,0.0,0.0,-21.28,5.75
2023,1,29,3,-999.0,0.0,0.0,0.0,-21.21,5.61
2023,1,29,4,-999.0,0.0,0.0,0.0,-20.89,5.54
2023,1,29,5,-999.0,0.0,0.0,0.0,-20.29,5.03
2023,1,29,6,-999.0,0.0,0.0,0.0,-20.01,4.68
2023,1,29,7,0.14,15.92,40.09,14.48,-19.79,4.76
2023,1,29,8,0.14,78.06,113.49,100.5,-18.9,4.5
2023,1,29,9,0.13,127.57,460.14,248.75,-17.16,3.94
2023,1,29,10,0.14,129.97,528.63,329.33,-15.44,3.42
2023,1,29,11,0.14,123.94,724.27,404.8,-14.04,2.77
2023,1,29,12,0.08,97.2,716.06,377.08,-13.21,2.27
2023,1,29,13,0.09,135.03,646.19,339.3,-12.93,1.88
2023,1,29,14,0.13,93.49,629.35,263.27,-13.04,1.49
2023,1,29,15,0.13,67.27,357.63,123.88,-14.02,1.23
2023,1,29,16,0.14,13.47,39.53,13.1,-15.87,1.67
2023,1,29,17,-999.0,0.0,0.0,0.0,-17.5,2.06
2023,1,29,18,-999.0,0.0,0.0,0.0,-18.64,2.38
2023,1,29,19,-999.0,0.0,0.0,0.0,-19.29,2.81
2023,1,29,20,-999.0,0.0,0.0,0.0,-19.81,2.99
2023,1,29,21,-999.0,0.0,0.0,0.0,-19.92,2.92
2023,1,29,22,-999.0,0.0,0.0,0.0,-19.87,2.79
2023,1,29,23,-999.0,0.0,0.0,0.0,-19.97,2.84
2023,1,30,0,-999.0,0.0,0.0,0.0,-20.44,3.03
2023,1,30,1,-999.0,0.0,0.0,0.0,-21.14,3.23
2023,1,30,2,-999.0,0.0,0.0,0.0,-21.65,3.29
2023,1,30,3,-999.0,0.0,0.0,0.0,-21.99,3.24
2023,1,30,4,-999.0,0.0,0.0,0.0,-22.28,3.2
2023,1,30,5,-999.0,0.0,0.0,0.0,-22.56,3.18
2023,1,30,6,-999.0,0.0,0.0,0.0,-22.71,3.14
2023,1,30,7,0.14,12.77,124.25,17.8,-22.39,3.05
2023,1,30,8,0.13,60.39,482.78,135.9,-20.4,2.72
2023,1,30,9,0.13,103.54,625.43,254.62,-17.77,2.21
2023,1,30,10,0.08,136.62,586.77,335.7,-15.82,1.54
